,Entrez Gene Interactor A,Entrez Gene Interactor B,Official Symbol Interactor A,Official Symbol Interactor B
0,10382,3309,TUBB4A,HSPA5
0,10382,7277,TUBB4A,TUBA4A
0,10383,7277,TUBB4B,TUBA4A
0,10383,4736,TUBB4B,RPL10A
0,10383,203068,TUBB4B,TUBB
0,10385,10488,BTN2A2,CREB3
0,10399,10492,GNB2L1,SYNCRIP
0,10399,10399,GNB2L1,GNB2L1
0,10399,6222,GNB2L1,RPS18
0,10399,387,GNB2L1,RHOA
0,10399,6157,GNB2L1,RPL27A
0,10399,6124,GNB2L1,RPL4
0,10399,6230,GNB2L1,RPS25
0,10399,6202,GNB2L1,RPS8
0,10399,26986,GNB2L1,PABPC1
0,10399,7297,GNB2L1,TYK2
0,10399,3692,GNB2L1,EIF6
0,10399,6772,GNB2L1,STAT1
0,10399,6194,GNB2L1,RPS6
0,10399,6224,GNB2L1,RPS20
0,10399,6206,GNB2L1,RPS12
0,10399,6138,GNB2L1,RPL15
0,10399,51065,GNB2L1,RPS27L
0,10399,6188,GNB2L1,RPS3
0,10399,5093,GNB2L1,PCBP1
0,10399,6137,GNB2L1,RPL13
0,10399,6130,GNB2L1,RPL7A
0,10399,3716,GNB2L1,JAK1
0,10399,10116,GNB2L1,FEM1B
0,10399,6207,GNB2L1,RPS13
0,10399,6232,GNB2L1,RPS27
0,10399,6189,GNB2L1,RPS3A
0,10399,8655,GNB2L1,DYNLL1
0,10399,3091,GNB2L1,HIF1A
0,10454,7186,TAB1,TRAF2
0,10454,257397,TAB1,TAB3
0,10454,2058,TAB1,EPRS
0,10454,6134,TAB1,RPL10
0,10454,8772,TAB1,FADD
0,10454,6885,TAB1,MAP3K7
0,10454,3551,TAB1,IKBKB
0,10454,5518,TAB1,PPP2R1A
0,10454,7205,TAB1,TRIP6
0,10454,23118,TAB1,TAB2
0,10454,6176,TAB1,RPLP1
0,10488,6009,CREB3,RHEB
0,10488,7780,CREB3,SLC30A2
0,10488,4644,CREB3,MYO5A
0,10488,931,CREB3,MS4A1
0,10488,83460,CREB3,EMC6
0,10488,10488,CREB3,CREB3
0,10488,6713,CREB3,SQLE
0,10488,6189,CREB3,RPS3A
0,10492,1655,SYNCRIP,DDX5
0,10492,6428,SYNCRIP,SRSF3
0,10492,26986,SYNCRIP,PABPC1
0,10492,51646,SYNCRIP,YPEL5
0,10492,10627,SYNCRIP,MYL12A
0,10492,30968,SYNCRIP,STOML2
0,10492,1654,SYNCRIP,DDX3X
0,10492,3190,SYNCRIP,HNRNPK
0,10492,351,SYNCRIP,APP
0,10492,6224,SYNCRIP,RPS20
0,10492,6184,SYNCRIP,RPN1
0,10492,10642,SYNCRIP,IGF2BP1
0,10492,5781,SYNCRIP,PTPN11
0,10492,7132,SYNCRIP,TNFRSF1A
0,10492,7458,SYNCRIP,EIF4H
0,10492,10521,SYNCRIP,DDX17
0,10492,6134,SYNCRIP,RPL10
0,10492,3192,SYNCRIP,HNRNPU
0,10492,23524,SYNCRIP,SRRM2
0,10492,7295,SYNCRIP,TXN
0,10521,10521,DDX17,DDX17
0,10521,5339,DDX17,PLEC
0,10521,3190,DDX17,HNRNPK
0,10521,1655,DDX17,DDX5
0,10521,351,DDX17,APP
0,10521,6428,DDX17,SRSF3
0,10521,7536,DDX17,SF1
0,10521,6421,DDX17,SFPQ
0,10524,51129,KAT5,ANGPTL4
0,10524,84445,KAT5,LZTS2
0,10524,10524,KAT5,KAT5
0,10524,5111,KAT5,PCNA
0,10524,60,KAT5,ACTB
0,10524,3091,KAT5,HIF1A
0,10524,10856,KAT5,RUVBL2
0,10524,71,KAT5,ACTG1
0,10524,5591,KAT5,PRKDC
0,10524,351,KAT5,APP
0,10524,23411,KAT5,SIRT1
0,10524,8607,KAT5,RUVBL1
0,10576,10694,CCT2,CCT8
0,10576,1938,CCT2,EEF2
0,10576,10376,CCT2,TUBA1B
0,10576,3326,CCT2,HSP90AB1
0,10576,908,CCT2,CCT6A
0,10576,3320,CCT2,HSP90AA1
0,10576,6188,CCT2,RPS3
0,10576,7415,CCT2,VCP
0,10616,81858,RBCK1,SHARPIN
0,10616,10616,RBCK1,RBCK1
0,10616,8517,RBCK1,IKBKG
0,10616,3320,RBCK1,HSP90AA1
0,10616,7189,RBCK1,TRAF6
0,10616,351,RBCK1,APP
0,10616,8737,RBCK1,RIPK1
0,10616,7316,RBCK1,UBC
0,10616,6885,RBCK1,MAP3K7
0,10616,23118,RBCK1,TAB2
0,10616,257397,RBCK1,TAB3
0,10616,55072,RBCK1,RNF31
0,10627,4637,MYL12A,MYL6
0,10627,6137,MYL12A,RPL13
0,10627,2744,MYL12A,GLS
0,10642,8945,IGF2BP1,BTRC
0,10642,329,IGF2BP1,BIRC2
0,10694,908,CCT8,CCT6A
0,10694,10694,CCT8,CCT8
0,10694,10576,CCT8,CCT2
0,10694,2673,CCT8,GFPT1
0,10694,203068,CCT8,TUBB
0,10694,351,CCT8,APP
0,10694,6184,CCT8,RPN1
0,10808,3301,HSPH1,DNAJA1
0,10808,10294,HSPH1,DNAJA2
0,10808,8407,HSPH1,TAGLN2
0,10808,7536,HSPH1,SF1
0,10808,10576,HSPH1,CCT2
0,10856,8607,RUVBL2,RUVBL1
0,10856,3309,RUVBL2,HSPA5
0,10856,60,RUVBL2,ACTB
0,10856,4131,RUVBL2,MAP1B
0,10856,5430,RUVBL2,POLR2A
0,10856,71,RUVBL2,ACTG1
0,10856,6191,RUVBL2,RPS4X
0,10856,10524,RUVBL2,KAT5
0,10856,3091,RUVBL2,HIF1A
0,10856,5093,RUVBL2,PCBP1
0,10856,3192,RUVBL2,HNRNPU
0,10856,3692,RUVBL2,EIF6
0,10856,6169,RUVBL2,RPL38
0,10856,10856,RUVBL2,RUVBL2
0,10856,6205,RUVBL2,RPS11
0,10856,351,RUVBL2,APP
0,10856,55291,RUVBL2,PPP6R3
0,10928,8517,RALBP1,IKBKG
0,10928,57120,RALBP1,GOPC
0,10928,7186,RALBP1,TRAF2
0,10928,5430,RALBP1,POLR2A
0,10961,3315,ERP29,HSPB1
0,10971,26064,YWHAQ,RAI14
0,10971,6742,YWHAQ,SSBP1
0,10971,3006,YWHAQ,HIST1H1C
0,10971,6431,YWHAQ,SRSF6
0,10971,4172,YWHAQ,MCM3
0,10971,71,YWHAQ,ACTG1
0,10971,1915,YWHAQ,EEF1A1
0,10971,3190,YWHAQ,HNRNPK
0,10971,801,YWHAQ,CALM1
0,10971,498,YWHAQ,ATP5A1
0,10971,5140,YWHAQ,PDE3B
0,10971,1654,YWHAQ,DDX3X
0,10971,25831,YWHAQ,HECTD1
0,10971,3848,YWHAQ,KRT1
0,10971,5296,YWHAQ,PIK3R2
0,10971,1653,YWHAQ,DDX1
0,10971,3315,YWHAQ,HSPB1
0,10971,3856,YWHAQ,KRT8
0,10971,6428,YWHAQ,SRSF3
0,10971,9775,YWHAQ,EIF4A3
0,10971,7531,YWHAQ,YWHAE
0,10971,23327,YWHAQ,NEDD4L
0,10971,3857,YWHAQ,KRT9
0,10971,3312,YWHAQ,HSPA8
0,10971,6181,YWHAQ,RPLP2
0,10971,7168,YWHAQ,TPM1
0,10971,4869,YWHAQ,NPM1
0,10971,60,YWHAQ,ACTB
0,10971,23164,YWHAQ,MPRIP
0,10971,5052,YWHAQ,PRDX1
0,10971,4736,YWHAQ,RPL10A
0,10971,5315,YWHAQ,PKM
0,10971,6138,YWHAQ,RPL15
0,10971,6129,YWHAQ,RPL7
0,10971,5591,YWHAQ,PRKDC
0,10971,823,YWHAQ,CAPN1
0,10971,10856,YWHAQ,RUVBL2
0,10971,6188,YWHAQ,RPS3
0,10971,6635,YWHAQ,SNRPE
0,10971,203068,YWHAQ,TUBB
0,10971,3181,YWHAQ,HNRNPA2B1
0,10971,4627,YWHAQ,MYH9
0,10971,4691,YWHAQ,NCL
0,10971,3185,YWHAQ,HNRNPF
0,10971,1213,YWHAQ,CLTC
0,10971,3875,YWHAQ,KRT18
0,10989,1915,IMMT,EEF1A1
0,10989,10989,IMMT,IMMT
0,10989,7417,IMMT,VDAC2
0,11009,1191,IL24,CLU
0,11091,7187,WDR5,TRAF3
0,11091,10694,WDR5,CCT8
0,11091,7189,WDR5,TRAF6
0,11091,10576,WDR5,CCT2
0,11091,351,WDR5,APP
0,11091,5705,WDR5,PSMC5
0,11091,908,WDR5,CCT6A
0,11136,10488,SLC7A9,CREB3
0,11136,7052,SLC7A9,TGM2
0,11140,203068,CDC37,TUBB
0,11140,1025,CDC37,CDK9
0,11140,1915,CDC37,EEF1A1
0,11140,3551,CDC37,IKBKB
0,11140,5315,CDC37,PKM
0,11140,351,CDC37,APP
0,11140,51065,CDC37,RPS27L
0,11140,10273,CDC37,STUB1
0,11140,3303,CDC37,HSPA1A
0,11140,10971,CDC37,YWHAQ
0,11140,4670,CDC37,HNRNPM
0,11140,3326,CDC37,HSP90AB1
0,11140,292,CDC37,SLC25A5
0,11140,1655,CDC37,DDX5
0,11140,10376,CDC37,TUBA1B
0,11140,2064,CDC37,ERBB2
0,11140,3309,CDC37,HSPA5
0,11140,10521,CDC37,DDX17
0,11140,4928,CDC37,NUP98
0,11140,6210,CDC37,RPS15A
0,11140,3312,CDC37,HSPA8
0,11140,8878,CDC37,SQSTM1
0,11140,3320,CDC37,HSP90AA1
0,11140,10989,CDC37,IMMT
0,11140,11140,CDC37,CDC37
0,11140,8517,CDC37,IKBKG
0,11140,6232,CDC37,RPS27
0,11140,1147,CDC37,CHUK
0,11269,5315,DDX19B,PKM
0,11269,1488,DDX19B,CTBP2
0,11269,9961,DDX19B,MVP
0,11269,6774,DDX19B,STAT3
0,11269,3009,DDX19B,HIST1H1B
0,11269,10399,DDX19B,GNB2L1
0,11269,3920,DDX19B,LAMP2
0,11269,5339,DDX19B,PLEC
0,11269,351,DDX19B,APP
0,11269,3956,DDX19B,LGALS1
0,11269,5868,DDX19B,RAB5A
0,22836,10226,RHOBTB3,PLIN3
0,22836,22836,RHOBTB3,RHOBTB3
0,22836,3320,RHOBTB3,HSP90AA1
0,22836,3091,RHOBTB3,HIF1A
0,22998,4869,LIMCH1,NPM1
0,22998,351,LIMCH1,APP
0,23071,10318,ERP44,TNIP1
0,23071,2274,ERP44,FHL2
0,23112,8833,TNRC6B,GMPS
0,23112,27161,TNRC6B,AGO2
0,23112,26986,TNRC6B,PABPC1
0,23118,8517,TAB2,IKBKG
0,23118,7316,TAB2,UBC
0,23118,7186,TAB2,TRAF2
0,23118,10454,TAB2,TAB1
0,23118,6885,TAB2,MAP3K7
0,23118,8737,TAB2,RIPK1
0,23118,7052,TAB2,TGM2
0,23118,10010,TAB2,TANK
0,23118,351,TAB2,APP
0,23118,7704,TAB2,ZBTB16
0,23118,23118,TAB2,TAB2
0,23118,257397,TAB2,TAB3
0,23118,3551,TAB2,IKBKB
0,23118,7189,TAB2,TRAF6
0,23118,10616,TAB2,RBCK1
0,23141,5518,ANKLE2,PPP2R1A
0,23164,10971,MPRIP,YWHAQ
0,23164,54776,MPRIP,PPP1R12C
0,23193,10454,GANAB,TAB1
0,23193,10576,GANAB,CCT2
0,23193,908,GANAB,CCT6A
0,23291,25831,FBXW11,HECTD1
0,23291,6204,FBXW11,RPS10
0,23291,4792,FBXW11,NFKBIA
0,23291,2316,FBXW11,FLNA
0,23291,3192,FBXW11,HNRNPU
0,23291,2058,FBXW11,EPRS
0,23291,26993,FBXW11,AKAP8L
0,23291,4131,FBXW11,MAP1B
0,23291,2521,FBXW11,FUS
0,23291,2314,FBXW11,FLII
0,23291,10075,FBXW11,HUWE1
0,23291,1213,FBXW11,CLTC
0,23291,23542,FBXW11,MAPK8IP2
0,23291,26986,FBXW11,PABPC1
0,23291,6737,FBXW11,TRIM21
0,23291,3185,FBXW11,HNRNPF
0,23291,351,FBXW11,APP
0,23291,9967,FBXW11,THRAP3
0,23291,7531,FBXW11,YWHAE
0,23291,8945,FBXW11,BTRC
0,23291,1654,FBXW11,DDX3X
0,23291,10492,FBXW11,SYNCRIP
0,23291,6125,FBXW11,RPL5
0,23291,908,FBXW11,CCT6A
0,23291,3181,FBXW11,HNRNPA2B1
0,23291,10694,FBXW11,CCT8
0,23291,4173,FBXW11,MCM4
0,23291,23291,FBXW11,FBXW11
0,23304,5832,UBR2,ALDH18A1
0,23304,4722,UBR2,NDUFS3
0,23327,57610,NEDD4L,RANBP10
0,23327,10971,NEDD4L,YWHAQ
0,23327,7417,NEDD4L,VDAC2
0,23327,7316,NEDD4L,UBC
0,23327,9146,NEDD4L,HGS
0,23327,2887,NEDD4L,GRB10
0,23327,657,NEDD4L,BMPR1A
0,23327,23327,NEDD4L,NEDD4L
0,23327,481,NEDD4L,ATP1B1
0,23327,7334,NEDD4L,UBE2N
0,23327,4088,NEDD4L,SMAD3
0,23399,3710,CTDNEP1,ITPR3
0,23411,10524,SIRT1,KAT5
0,23411,23411,SIRT1,SIRT1
0,23411,3329,SIRT1,HSPD1
0,23411,3313,SIRT1,HSPA9
0,23411,6774,SIRT1,STAT3
0,23411,7358,SIRT1,UGDH
0,23411,31,SIRT1,ACACA
0,23411,3091,SIRT1,HIF1A
0,23411,3716,SIRT1,JAK1
0,23411,84444,SIRT1,DOT1L
0,23411,7171,SIRT1,TPM4
0,23411,3320,SIRT1,HSP90AA1
0,23411,3309,SIRT1,HSPA5
0,23411,3190,SIRT1,HNRNPK
0,23521,3692,RPL13A,EIF6
0,23521,6138,RPL13A,RPL15
0,23521,6125,RPL13A,RPL5
0,23521,6191,RPL13A,RPS4X
0,23521,6135,RPL13A,RPL11
0,23521,4736,RPL13A,RPL10A
0,23521,6134,RPL13A,RPL10
0,23521,26986,RPL13A,PABPC1
0,23521,6157,RPL13A,RPL27A
0,23521,6232,RPL13A,RPS27
0,23521,6130,RPL13A,RPL7A
0,23521,6128,RPL13A,RPL6
0,23521,6136,RPL13A,RPL12
0,23521,6231,RPL13A,RPS26
0,23521,6194,RPL13A,RPS6
0,23521,6124,RPL13A,RPL4
0,23521,6139,RPL13A,RPL17
0,23521,6181,RPL13A,RPLP2
0,23521,6133,RPL13A,RPL9
0,23521,6222,RPL13A,RPS18
0,23524,6421,SRRM2,SFPQ
0,23524,3301,SRRM2,DNAJA1
0,23524,3185,SRRM2,HNRNPF
0,23524,6223,SRRM2,RPS19
0,23524,7277,SRRM2,TUBA4A
0,23524,6128,SRRM2,RPL6
0,23524,5339,SRRM2,PLEC
0,23524,1933,SRRM2,EEF1B2
0,23524,3303,SRRM2,HSPA1A
0,23524,1655,SRRM2,DDX5
0,23524,1725,SRRM2,DHPS
0,23524,9775,SRRM2,EIF4A3
0,23524,6130,SRRM2,RPL7A
0,23524,7531,SRRM2,YWHAE
0,23524,3329,SRRM2,HSPD1
0,23524,9532,SRRM2,BAG2
0,23524,10856,SRRM2,RUVBL2
0,23524,1653,SRRM2,DDX1
0,23524,351,SRRM2,APP
0,23524,7415,SRRM2,VCP
0,23524,4670,SRRM2,HNRNPM
0,23524,5705,SRRM2,PSMC5
0,23524,3315,SRRM2,HSPB1
0,23524,6189,SRRM2,RPS3A
0,23524,6207,SRRM2,RPS13
0,23524,4637,SRRM2,MYL6
0,23524,3181,SRRM2,HNRNPA2B1
0,23524,1915,SRRM2,EEF1A1
0,23524,8878,SRRM2,SQSTM1
0,23524,6193,SRRM2,RPS5
0,23524,1654,SRRM2,DDX3X
0,23524,10189,SRRM2,ALYREF
0,23542,23542,MAPK8IP2,MAPK8IP2
0,23542,5606,MAPK8IP2,MAP2K3
0,23542,51042,MAPK8IP2,ZNF593
0,23542,7415,MAPK8IP2,VCP
0,23542,3303,MAPK8IP2,HSPA1A
0,24137,351,KIF4A,APP
0,25818,5099,KLK5,PCDH7
0,25818,341640,KLK5,FREM2
0,25818,10382,KLK5,TUBB4A
0,25818,55871,KLK5,CBWD1
0,25818,7277,KLK5,TUBA4A
0,25818,1952,KLK5,CELSR2
0,25831,25831,HECTD1,HECTD1
0,25831,5052,HECTD1,PRDX1
0,25852,57610,ARMC8,RANBP10
0,25852,3875,ARMC8,KRT18
0,25852,27429,ARMC8,HTRA2
0,25852,4722,ARMC8,NDUFS3
0,25852,9146,ARMC8,HGS
0,25852,10048,ARMC8,RANBP9
0,25852,7284,ARMC8,TUFM
0,25852,54994,ARMC8,GID8
0,25852,64795,ARMC8,RMND5A
0,25852,821,ARMC8,CANX
0,25852,5500,ARMC8,PPP1CB
0,25852,25852,ARMC8,ARMC8
0,25852,4289,ARMC8,MKLN1
0,25852,51646,ARMC8,YPEL5
0,25852,79018,ARMC8,GID4
0,26135,6229,SERBP1,RPS24
0,26135,26135,SERBP1,SERBP1
0,26135,6188,SERBP1,RPS3
0,26135,351,SERBP1,APP
0,26135,11091,SERBP1,WDR5
0,26135,1616,SERBP1,DAXX
0,26135,6124,SERBP1,RPL4
0,26135,6194,SERBP1,RPS6
0,26135,6231,SERBP1,RPS26
0,26986,6128,PABPC1,RPL6
0,26986,5715,PABPC1,PSMD9
0,26986,6139,PABPC1,RPL17
0,26986,6138,PABPC1,RPL15
0,26986,6130,PABPC1,RPL7A
0,26986,10492,PABPC1,SYNCRIP
0,26986,6129,PABPC1,RPL7
0,26986,6157,PABPC1,RPL27A
0,26986,26986,PABPC1,PABPC1
0,26986,4691,PABPC1,NCL
0,26986,23112,PABPC1,TNRC6B
0,26986,6125,PABPC1,RPL5
0,26986,6170,PABPC1,RPL39
0,26986,6194,PABPC1,RPS6
0,26986,29766,PABPC1,TMOD3
0,26986,6137,PABPC1,RPL13
0,26986,5093,PABPC1,PCBP1
0,26986,6191,PABPC1,RPS4X
0,26986,26135,PABPC1,SERBP1
0,26986,6124,PABPC1,RPL4
0,26986,6135,PABPC1,RPL11
0,26986,3312,PABPC1,HSPA8
0,26986,6155,PABPC1,RPL27
0,26986,4736,PABPC1,RPL10A
0,26986,6181,PABPC1,RPLP2
0,26986,6202,PABPC1,RPS8
0,26986,3190,PABPC1,HNRNPK
0,26986,5000,PABPC1,ORC4
0,26986,6122,PABPC1,RPL3
0,26986,6189,PABPC1,RPS3A
0,26986,9908,PABPC1,G3BP2
0,26993,2010,AKAP8L,EMD
0,26993,990,AKAP8L,CDC6
0,27161,23112,AGO2,TNRC6B
0,27161,26986,AGO2,PABPC1
0,27161,3320,AGO2,HSP90AA1
0,27161,6157,AGO2,RPL27A
0,27161,8945,AGO2,BTRC
0,27161,6224,AGO2,RPS20
0,27161,5430,AGO2,POLR2A
0,27161,6205,AGO2,RPS11
0,27161,8833,AGO2,GMPS
0,27429,1915,HTRA2,EEF1A1
0,27429,203068,HTRA2,TUBB
0,27429,7415,HTRA2,VCP
0,27429,27429,HTRA2,HTRA2
0,27429,57610,HTRA2,RANBP10
0,27429,790,HTRA2,CAD
0,27429,329,HTRA2,BIRC2
0,27429,25852,HTRA2,ARMC8
0,27429,4289,HTRA2,MKLN1
0,29110,10318,TBK1,TNIP1
0,29110,4792,TBK1,NFKBIA
0,29110,29110,TBK1,TBK1
0,29110,9513,TBK1,FXR2
0,29110,7187,TBK1,TRAF3
0,29110,27161,TBK1,AGO2
0,29110,11140,TBK1,CDC37
0,29110,9641,TBK1,IKBKE
0,29110,8878,TBK1,SQSTM1
0,29110,8517,TBK1,IKBKG
0,29110,10133,TBK1,OPTN
0,29110,7186,TBK1,TRAF2
0,29110,7128,TBK1,TNFAIP3
0,29110,8945,TBK1,BTRC
0,29110,10010,TBK1,TANK
0,29110,1540,TBK1,CYLD
0,29110,351,TBK1,APP
0,29110,3320,TBK1,HSP90AA1
0,29122,3309,PRSS50,HSPA5
0,29766,70,TMOD3,ACTC1
0,29766,9209,TMOD3,LRRFIP2
0,29766,60,TMOD3,ACTB
0,29766,2314,TMOD3,FLII
0,29766,4644,TMOD3,MYO5A
0,29766,10856,TMOD3,RUVBL2
0,29766,6840,TMOD3,SVIL
0,29766,5715,TMOD3,PSMD9
0,29893,5702,PSMC3IP,PSMC3
0,29927,801,SEC61A1,CALM1
0,29927,23521,SEC61A1,RPL13A
0,29927,2923,SEC61A1,PDIA3
0,29927,3105,SEC61A1,HLA-A
0,30968,351,STOML2,APP
0,51065,6232,RPS27L,RPS27
0,51065,10492,RPS27L,SYNCRIP
0,51065,6210,RPS27L,RPS15A
0,51065,6188,RPS27L,RPS3
0,51065,10048,RPS27L,RANBP9
0,51065,6202,RPS27L,RPS8
0,51065,10399,RPS27L,GNB2L1
0,51065,6189,RPS27L,RPS3A
0,51065,6194,RPS27L,RPS6
0,51065,6152,RPS27L,RPL24
0,51065,6207,RPS27L,RPS13
0,51065,6191,RPS27L,RPS4X
0,51114,10488,ZDHHC9,CREB3
0,51129,9397,ANGPTL4,NMT2
0,51129,60,ANGPTL4,ACTB
0,51129,4836,ANGPTL4,NMT1
0,51129,25852,ANGPTL4,ARMC8
0,51129,3698,ANGPTL4,ITIH2
0,51646,9641,YPEL5,IKBKE
0,51646,57610,YPEL5,RANBP10
0,51646,10048,YPEL5,RANBP9
0,51646,25852,YPEL5,ARMC8
0,54442,54442,KCTD5,KCTD5
0,54442,4176,KCTD5,MCM7
0,54776,54776,PPP1R12C,PPP1R12C
0,54776,4088,PPP1R12C,SMAD3
0,54888,4869,NSUN2,NPM1
0,54888,4691,NSUN2,NCL
0,54888,5905,NSUN2,RANGAP1
0,54888,7277,NSUN2,TUBA4A
0,54904,5888,WHSC1L1,RAD51
0,54904,54904,WHSC1L1,WHSC1L1
0,54994,25852,GID8,ARMC8
0,54994,10048,GID8,RANBP9
0,54994,51646,GID8,YPEL5
0,54994,57610,GID8,RANBP10
0,54994,4289,GID8,MKLN1
0,54994,54994,GID8,GID8
0,54994,64795,GID8,RMND5A
0,55072,6169,RNF31,RPL38
0,55072,7316,RNF31,UBC
0,55072,3320,RNF31,HSP90AA1
0,55072,26993,RNF31,AKAP8L
0,55072,9825,RNF31,SPATA2
0,55072,6432,RNF31,SRSF7
0,55072,79084,RNF31,WDR77
0,55072,90268,RNF31,OTULIN
0,55072,4869,RNF31,NPM1
0,55072,6235,RNF31,RPS29
0,55072,3192,RNF31,HNRNPU
0,55072,3856,RNF31,KRT8
0,55072,23524,RNF31,SRRM2
0,55072,3832,RNF31,KIF11
0,55072,10616,RNF31,RBCK1
0,55072,329,RNF31,BIRC2
0,55072,3006,RNF31,HIST1H1C
0,55072,3313,RNF31,HSPA9
0,55072,10454,RNF31,TAB1
0,55072,3326,RNF31,HSP90AB1
0,55072,6138,RNF31,RPL15
0,55072,6188,RNF31,RPS3
0,55072,10521,RNF31,DDX17
0,55072,1915,RNF31,EEF1A1
0,55072,81858,RNF31,SHARPIN
0,55072,51065,RNF31,RPS27L
0,55072,85236,RNF31,HIST1H2BK
0,55072,6232,RNF31,RPS27
0,55072,6147,RNF31,RPL23A
0,55072,1540,RNF31,CYLD
0,55072,23118,RNF31,TAB2
0,55072,56897,RNF31,WRNIP1
0,55072,4088,RNF31,SMAD3
0,55072,6206,RNF31,RPS12
0,55072,8878,RNF31,SQSTM1
0,55072,6428,RNF31,SRSF3
0,55072,7277,RNF31,TUBA4A
0,55072,2010,RNF31,EMD
0,55072,7186,RNF31,TRAF2
0,55072,6204,RNF31,RPS10
0,55072,790,RNF31,CAD
0,55072,3857,RNF31,KRT9
0,55072,8737,RNF31,RIPK1
0,55072,5093,RNF31,PCBP1
0,55072,7415,RNF31,VCP
0,55072,10642,RNF31,IGF2BP1
0,55072,3848,RNF31,KRT1
0,55072,6230,RNF31,RPS25
0,55072,1654,RNF31,DDX3X
0,55072,26986,RNF31,PABPC1
0,55072,6885,RNF31,MAP3K7
0,55072,6155,RNF31,RPL27
0,55072,3185,RNF31,HNRNPF
0,55072,26135,RNF31,SERBP1
0,55072,60,RNF31,ACTB
0,55072,3309,RNF31,HSPA5
0,55072,9532,RNF31,BAG2
0,55072,10694,RNF31,CCT8
0,55072,908,RNF31,CCT6A
0,55072,3858,RNF31,KRT10
0,55072,9967,RNF31,THRAP3
0,55072,3301,RNF31,DNAJA1
0,55072,4131,RNF31,MAP1B
0,55072,6222,RNF31,RPS18
0,55072,6218,RNF31,RPS17
0,55072,3852,RNF31,KRT5
0,55072,10294,RNF31,DNAJA2
0,55072,3329,RNF31,HSPD1
0,55072,4691,RNF31,NCL
0,55072,6170,RNF31,RPL39
0,55072,7132,RNF31,TNFRSF1A
0,55072,10383,RNF31,TUBB4B
0,55072,9349,RNF31,RPL23
0,55072,3181,RNF31,HNRNPA2B1
0,55072,3849,RNF31,KRT2
0,55072,7531,RNF31,YWHAE
0,55072,6154,RNF31,RPL26
0,55072,292,RNF31,SLC25A5
0,55072,7189,RNF31,TRAF6
0,55072,3303,RNF31,HSPA1A
0,55072,6576,RNF31,SLC25A1
0,55072,117159,RNF31,DCD
0,55072,8517,RNF31,IKBKG
0,55072,6137,RNF31,RPL13
0,55072,3312,RNF31,HSPA8
0,55072,7128,RNF31,TNFAIP3
0,55072,6228,RNF31,RPS23
0,55072,3875,RNF31,KRT18
0,55072,3880,RNF31,KRT19
0,55072,7295,RNF31,TXN
0,55072,11140,RNF31,CDC37
0,55072,10189,RNF31,ALYREF
0,55072,6223,RNF31,RPS19
0,55072,6224,RNF31,RPS20
0,55072,257397,RNF31,TAB3
0,55072,7205,RNF31,TRIP6
0,55072,55072,RNF31,RNF31
0,55072,6164,RNF31,RPL34
0,55234,1642,SMU1,DDB1
0,55234,10075,SMU1,HUWE1
0,55291,3326,PPP6R3,HSP90AB1
0,55291,5591,PPP6R3,PRKDC
0,55291,11140,PPP6R3,CDC37
0,55291,3320,PPP6R3,HSP90AA1
0,55379,351,LRRC59,APP
0,55681,10189,SCYL2,ALYREF
0,55681,1213,SCYL2,CLTC
0,55771,6189,PRR11,RPS3A
0,55771,6122,PRR11,RPL3
0,55771,23521,PRR11,RPL13A
0,55771,6147,PRR11,RPL23A
0,55771,117246,PRR11,FTSJ3
0,55771,6138,PRR11,RPL15
0,55771,6188,PRR11,RPS3
0,55771,6207,PRR11,RPS13
0,55771,4736,PRR11,RPL10A
0,55771,6124,PRR11,RPL4
0,55871,9349,CBWD1,RPL23
0,55871,259217,CBWD1,HSPA12A
0,55920,998,RCC2,CDC42
0,55920,5879,RCC2,RAC1
0,56888,8517,KCMF1,IKBKG
0,56888,56888,KCMF1,KCMF1
0,56888,6207,KCMF1,RPS13
0,56888,5705,KCMF1,PSMC5
0,56888,6742,KCMF1,SSBP1
0,56897,56897,WRNIP1,WRNIP1
0,56897,7316,WRNIP1,UBC
0,56897,57122,WRNIP1,NUP107
0,57120,57120,GOPC,GOPC
0,57122,56897,NUP107,WRNIP1
0,57122,5905,NUP107,RANGAP1
0,57122,5591,NUP107,PRKDC
0,57122,3326,NUP107,HSP90AB1
0,57122,4928,NUP107,NUP98
0,57122,29927,NUP107,SEC61A1
0,57128,3416,LYRM4,IDE
0,57128,57128,LYRM4,LYRM4
0,57128,9054,LYRM4,NFS1
0,57142,481,RTN4,ATP1B1
0,57142,57142,RTN4,RTN4
0,57470,2058,LRRC47,EPRS
0,57470,93100,LRRC47,NAPRT
0,57504,3181,MTA3,HNRNPA2B1
0,57610,25852,RANBP10,ARMC8
0,57610,51646,RANBP10,YPEL5
0,64236,64236,PDLIM2,PDLIM2
0,64795,25852,RMND5A,ARMC8
0,64795,4670,RMND5A,HNRNPM
0,64795,54994,RMND5A,GID8
0,64795,10048,RMND5A,RANBP9
0,64795,10075,RMND5A,HUWE1
0,64795,1655,RMND5A,DDX5
0,64795,5705,RMND5A,PSMC5
0,64795,1642,RMND5A,DDB1
0,64795,79018,RMND5A,GID4
0,64795,3856,RMND5A,KRT8
0,64795,6210,RMND5A,RPS15A
0,64795,3303,RMND5A,HSPA1A
0,64795,7919,RMND5A,DDX39B
0,64795,6122,RMND5A,RPL3
0,64795,8878,RMND5A,SQSTM1
